Frequency,S11_Magnitude,
4374937555,-11.55221052,
4376270666,-11.88005804,
4377603777,-12.26133816,
4378936888,-12.65073812,
4380270000,-13.0922779,
4381603111,-13.55775939,
4382936222,-14.00801738,
4384269333,-14.45553209,
4385602444,-14.80684828,
4386935555,-15.08229679,
4388268666,-15.22090092,
4389601777,-15.21681302,
4390934888,-15.05249304,
4392268000,-14.77700383,
4393601111,-14.37574838,
4394934222,-13.89847083,
4396267333,-13.3615026,
4397600444,-12.8491365,
4398933555,-12.34083175,
4400266666,-11.88283223,
4401599777,-11.44901237,
4402932888,-11.06790631,
4404266000,-10.6875196,
4405599111,-10.38484604,
4406932222,-10.10049412,
4408265333,-9.865586677,
4409598444,-9.660474197,
4410931555,-9.488490212,
4412264666,-9.363331402,
4413597777,-9.274741656,
4414930888,-9.227903984,
4416264000,-9.22666361,
4417597111,-9.257597239,
4418930222,-9.358096578,
4420263333,-9.493090894,
4421596444,-9.685934859,
4422929555,-9.936320917,
4424262666,-10.24901315,
4425595777,-10.62777439,
4426928888,-11.0802186,
4428262000,-11.61318641,
4429595111,-12.22536095,
4430928222,-12.9264066,
4432261333,-13.6396896,
4433594444,-14.4489943,
4434927555,-15.25364278,
4436260666,-15.96306484,
4437593777,-16.49541678,
4438926888,-16.74294999,
4440260000,-16.64545337,
4441593111,-16.24325902,
4442926222,-15.62492627,
4444259333,-14.89792777,
4445592444,-14.15329663,
4446925555,-13.38750667,
4448258666,-12.74627776,
4449591777,-12.17077847,
4450924888,-11.6387405,
4452258000,-11.23290767,
4453591111,-10.9229606,
4454924222,-10.61198698,
4456257333,-10.42927159,
4457590444,-10.28728427,
4458923555,-10.16896105,
4460256666,-10.14597133,
4461589777,-10.14440989,
4462922888,-10.19488293,
4464256000,-10.28037854,
4465589111,-10.40254382,
4466922222,-10.55356733,
4468255333,-10.73076463,
4469588444,-10.90437325,
4470921555,-11.09930068,
4472254666,-11.28312433,
4473587777,-11.42724913,
4474920888,-11.57419675,
4476254000,-11.673233,
4477587111,-11.7078908,
4478920222,-11.70846478,
4480253333,-11.61526599,
4481586444,-11.47332157,
4482919555,-11.31914153,
4484252666,-11.10419443,
4485585777,-10.89693717,
4486918888,-10.66084194,
4488252000,-10.4414121,
4489585111,-10.21954417,
4490918222,-10.01449326,
4492251333,-9.843968932,
4493584444,-9.704889511,
4494917555,-9.579101917,
4496250666,-9.502343248,
4497583777,-9.481151296,
4498916888,-9.518351919,
4500250000,-9.595986002,
4501583111,-9.72992281,
4502916222,-9.948924879,
4504249333,-10.22334734,
4505582444,-10.56220859,
4506915555,-11.01971262,
4508248666,-11.56425063,
4509581777,-12.21497142,
4510914888,-12.98477745,
4512248000,-13.88086511,
4513581111,-14.90648082,
4514914222,-16.07734979,
4516247333,-17.28303274,
4517580444,-18.40811864,
4518913555,-19.13997024,
4520246666,-19.17277095,
4521579777,-18.45247017,
4522912888,-17.33739608,
4524246000,-16.13764893,
4525579111,-14.96759002,
4526912222,-13.92171065,
4528245333,-13.04117939,
4529578444,-12.26952648,
4530911555,-11.62058145,
4532244666,-11.1008446,
4533577777,-10.68424632,
4534910888,-10.36111689,
4536244000,-10.10542417,
4537577111,-9.912887356,
4538910222,-9.82333757,
4540243333,-9.742904451,
4541576444,-9.737535882,
4542909555,-9.786619394,
4544242666,-9.943346864,
4545575777,-10.08337269,
4546908888,-10.24840289,
4548242000,-10.46006057,
4549575111,-10.72446741,
4550908222,-11.01388171,
4552241333,-11.355728,
4553574444,-11.72128174,
4554907555,-12.13819564,
4556240666,-12.56679596,
4557573777,-13.02970009,
4558906888,-13.46122193,
4560240000,-13.86020499,
4561573111,-14.25472296,
4562906222,-14.55270665,
4564239333,-14.81827591,
4565572444,-14.98225729,
4566905555,-15.17034997,
4568238666,-15.25637792,
4569571777,-15.30917551,
4570904888,-15.39222426,
4572238000,-15.39803815,
4573571111,-15.3771038,
4574904222,-15.33244249,
4576237333,-15.34367565,
4577570444,-15.33401791,
4578903555,-15.27543572,
4580236666,-15.26246155,
4581569777,-15.22894269,
4582902888,-15.13070468,
4584236000,-14.97544614,
4585569111,-14.72440311,
4586902222,-14.44628579,
4588235333,-14.13317344,
4589568444,-13.81892442,
4590901555,-13.39854317,
4592234666,-13.00769579,
4593567777,-12.62220594,
4594900888,-12.24954757,
4596234000,-11.89077763,
4597567111,-11.58403038,
4598900222,-11.25303128,
4600233333,-10.9380017,
4601566444,-10.69271851,
4602899555,-10.4749496,
4604232666,-10.30766762,
4605565777,-10.17078279,
4606898888,-10.08373051,
4608232000,-10.03486487,
4609565111,-10.04039507,
4610898222,-10.0946653,
4612231333,-10.20443462,
4613564444,-10.38387968,
4614897555,-10.55430972,
4616230666,-10.78819331,
4617563777,-11.11236747,
4618896888,-11.4711029,
4620230000,-11.8927336,
4621563111,-12.37688723,
4622896222,-12.97671863,
4624229333,-13.59465519,
4625562444,-14.23011074,
4626895555,-14.90293699,
4628228666,-15.58507818,
4629561777,-16.17397674,
4630894888,-16.62418831,
4632228000,-16.85121948,
4633561111,-16.83076854,
4634894222,-16.59259389,
4636227333,-16.13258857,
4637560444,-15.57292532,
4638893555,-14.9589775,
4640226666,-14.34298816,
4641559777,-13.76924152,
4642892888,-13.23996088,
4644226000,-12.75930393,
4645559111,-12.41985871,
4646892222,-12.10875525,
4648225333,-11.96990464,
4649558444,-11.85702331,
4650891555,-11.76016475,
4652224666,-11.7876068,
4653557777,-11.85239582,
4654890888,-11.97066361,
4656224000,-12.14162593,
4657557111,-12.40228885,
4658890222,-12.7215216,
4660223333,-13.07186623,
4661556444,-13.46767784,
4662889555,-13.88848619,
4664222666,-14.29441246,
4665555777,-14.7117743,
4666888888,-15.04745704,
4668222000,-15.21620362,
4669555111,-15.18888067,
4670888222,-15.07863799,
4672221333,-14.7412681,
4673554444,-14.32470746,
4674887555,-13.87823124,
4676220666,-13.38986596,
4677553777,-12.90362834,
4678886888,-12.45243023,
4680220000,-12.03669205,
4681553111,-11.65274404,
4682886222,-11.38283976,
4684219333,-11.09478977,
4685552444,-10.91054083,
4686885555,-10.78269393,
4688218666,-10.74811212,
4689551777,-10.75331652,
4690884888,-10.84253942,
4692218000,-11.01780149,
4693551111,-11.27489667,
4694884222,-11.6279268,
4696217333,-12.03277183,
4697550444,-12.54029503,
4698883555,-13.12681457,
4700216666,-13.84684593,
4701549777,-14.67481286,
4702882888,-15.56444526,
4704216000,-16.49830373,
4705549111,-17.58044306,
4706882222,-18.39411559,
4708215333,-18.92167664,
4709548444,-18.84014171,
4710881555,-18.21774349,
4712214666,-17.30527339,
4713547777,-16.26819451,
4714880888,-15.27450246,
4716214000,-14.35754471,
4717547111,-13.56186501,
4718880222,-12.87936348,
4720213333,-12.33006723,
4721546444,-11.85235302,
4722879555,-11.47176996,
4724212666,-11.16787218,
4725545777,-10.96765661,
4726878888,-10.81841486,
4728212000,-10.77491608,
4729545111,-10.8253217,
4730878222,-10.92931241,
4732211333,-11.14301741,
4733544444,-11.38054109,
4734877555,-11.7146234,
4736210666,-12.17992439,
4737543777,-12.71681584,
4738876888,-13.36221417,
4740210000,-14.15505814,
4741543111,-15.10542276,
4742876222,-16.19529321,
4744209333,-17.52939531,
4745542444,-19.12378805,
4746875555,-21.05446951,
4748208666,-23.32724266,
4749541777,-25.5080724,
4750874888,-26.35453969,
4752208000,-25.19695451,
4753541111,-23.26855457,
4754874222,-21.20485551,
4756207333,-19.55977968,
4757540444,-18.31568856,
4758873555,-17.31551574,
4760206666,-16.49286223,
4761539777,-15.83379013,
4762872888,-15.45214871,
4764206000,-15.14220153,
4765539111,-14.88864417,
4766872222,-14.80168411,
4768205333,-14.77741995,
4769538444,-14.84985311,
4770871555,-14.96608973,
4772204666,-15.18189714,
4773537777,-15.5013553,
4774870888,-15.82882385,
4776204000,-16.16773517,
4777537111,-16.471553,
4778870222,-16.74912726,
4780203333,-16.91431409,
4781536444,-17.03662662,
4782869555,-17.01580871,
4784202666,-16.96651227,
4785535777,-16.82166323,
4786868888,-16.47747815,
4788202000,-16.18746617,
4789535111,-15.81005062,
4790868222,-15.45091514,
4792201333,-15.03681176,
4793534444,-14.66571167,
4794867555,-14.35386755,
4796200666,-14.09485432,
4797533777,-13.90603949,
4798866888,-13.75623914,
4800200000,-13.64753943,
4801533111,-13.65113407,
4802866222,-13.69653033,
4804199333,-13.82478779,
4805532444,-13.93877431,
4806865555,-14.08508329,
4808198666,-14.31557001,
4809531777,-14.49663849,
4810864888,-14.88719382,
4812198000,-15.12380147,
4813531111,-15.56635778,
4814864222,-15.79746132,
4816197333,-16.10357321,
4817530444,-16.29081227,
4818863555,-16.47326043,
4820196666,-16.47227321,
4821529777,-16.38328926,
4822862888,-16.20872292,
4824196000,-15.93835756,
4825529111,-15.6213799,
4826862222,-15.29547113,
4828195333,-14.95416114,
4829528444,-14.63866024,
4830861555,-14.34356167,
4832194666,-14.08724935,
4833527777,-13.88679589,
4834860888,-13.77724236,
4836194000,-13.65466429,
4837527111,-13.63344696,
4838860222,-13.75613846,
4840193333,-13.92938744,
4841526444,-14.2286391,
4842859555,-14.57689096,
4844192666,-15.10368913,
4845525777,-15.74765499,
4846858888,-16.6204391,
4848192000,-17.68694656,
4849525111,-19.03045888,
4850858222,-20.80908934,
4852191333,-23.12759866,
4853524444,-26.09372371,
4854857555,-29.87094338,
4856190666,-30.27706242,
4857523777,-26.6834808,
4858856888,-23.16155276,
4860190000,-20.55227715,
4861523111,-18.50282225,
4862856222,-16.96112171,
4864189333,-15.65487887,
4865522444,-14.67483341,
4866855555,-13.78837526,
4868188666,-13.08993549,
4869521777,-12.5311103,
4870854888,-12.09456979,
4872188000,-11.73267376,
4873521111,-11.47201671,
4874854222,-11.30411514,
4876187333,-11.204506,
4877520444,-11.19575145,
4878853555,-11.25941591,
4880186666,-11.41921457,
4881519777,-11.6539778,
4882852888,-11.9883206,
4884186000,-12.45061245,
4885519111,-12.98173173,
4886852222,-13.67805847,
4888185333,-14.49346074,
4889518444,-15.44330797,
4890851555,-16.6186377,
4892184666,-18.10415078,
4893517777,-19.70876709,
4894850888,-21.66445385,
4896184000,-23.74146716,
4897517111,-25.01100334,
4898850222,-24.42326703,
4900183333,-22.61456505,
4901516444,-20.59189899,
4902849555,-18.78277493,
4904182666,-17.31471789,
4905515777,-16.1504476,
4906848888,-15.16705013,
4908182000,-14.34594807,
4909515111,-13.68868749,
4910848222,-13.19820285,
4912181333,-12.81546028,
4913514444,-12.53029194,
4914847555,-12.33927548,
4916180666,-12.25326644,
4917513777,-12.24346858,
4918846888,-12.31924319,
4920180000,-12.51554974,
4921513111,-12.76461373,
4922846222,-13.1515927,
4924179333,-13.62247271,
4925512444,-14.22376462,
4926845555,-15.00659176,
4928178666,-15.94460718,
4929511777,-17.08994028,
4930844888,-18.58173526,
4932178000,-20.4443757,
4933511111,-22.93237721,
4934844222,-26.56297594,
4936177333,-32.42656296,
4937510444,-35.7568995,
4938843555,-29.09573208,
4940176666,-24.48914563,
4941509777,-21.58949066,
4942842888,-19.43837943,
4944176000,-17.84096214,
4945509111,-16.58414256,
4946842222,-15.59434431,
4948175333,-14.76957787,
4949508444,-14.11204365,
4950841555,-13.6104081,
4952174666,-13.21304683,
4953507777,-12.89408582,
4954840888,-12.69807946,
4956174000,-12.61072663,
4957507111,-12.57205381,
4958840222,-12.62867393,
4960173333,-12.71652907,
4961506444,-12.91926424,
4962839555,-13.20176759,
4964172666,-13.58452209,
4965505777,-14.02652102,
4966838888,-14.59249348,
4968172000,-15.26129611,
4969505111,-16.05952745,
4970838222,-17.013895,
4972171333,-18.0426068,
4973504444,-19.20838086,
4974837555,-20.44805542,
4976170666,-21.8230541,
4977503777,-22.93566476,
4978836888,-23.60387451,
4980170000,-23.47610376,
4981503111,-22.6633827,
4982836222,-21.60040636,
4984169333,-20.43058113,
4985502444,-19.41087804,
4986835555,-18.54014819,
4988168666,-17.729115,
4989501777,-17.1539908,
4990834888,-16.72523898,
4992168000,-16.44617315,
4993501111,-16.21147225,
4994834222,-16.16101766,
4996167333,-16.21864052,
4997500444,-16.38911429,
4998833555,-16.72101261,
5000166666,-17.18237344,
5001499777,-17.76733521,
5002832888,-18.54261043,
5004166000,-19.55053938,
5005499111,-20.79047831,
5006832222,-22.47176726,
5008165333,-24.76053607,
5009498444,-27.88008796,
5010831555,-33.07626197,
5012164666,-39.92825617,
5013497777,-33.55883801,
5014830888,-28.19546982,
5016164000,-24.7980457,
5017497111,-22.54561532,
5018830222,-20.72453074,
5020163333,-19.42655491,
5021496444,-18.35064992,
5022829555,-17.51276921,
5024162666,-16.82267022,
5025495777,-16.28630546,
5026828888,-15.93742464,
5028162000,-15.68607631,
5029495111,-15.50564502,
5030828222,-15.4397518,
5032161333,-15.55892778,
5033494444,-15.69028881,
5034827555,-15.91756016,
5036160666,-16.23691398,
5037493777,-16.63196923,
5038826888,-17.09569463,
5040160000,-17.61359127,
5041493111,-18.14152248,
5042826222,-18.67023983,
5044159333,-19.06632714,
5045492444,-19.37803541,
5046825555,-19.45120513,
5048158666,-19.2536327,
5049491777,-18.87766766,
5050824888,-18.29294776,
5052158000,-17.59435341,
5053491111,-16.86158048,
5054824222,-16.22130371,
5056157333,-15.52955203,
5057490444,-14.93810373,
5058823555,-14.44105368,
5060156666,-14.01004102,
5061489777,-13.64397816,
5062822888,-13.35391013,
5064156000,-13.15469424,
5065489111,-12.98237831,
5066822222,-12.88012774,
5068155333,-12.84791355,
5069488444,-12.8827644,
5070821555,-12.96191909,
5072154666,-13.12582128,
5073487777,-13.36691956,
5074820888,-13.66042892,
5076154000,-14.06789707,
5077487111,-14.57096657,
5078820222,-15.13836258,
5080153333,-15.84292398,
5081486444,-16.61710195,
5082819555,-17.5679049,
5084152666,-18.63766584,
5085485777,-19.99606862,
5086818888,-21.41688708,
5088152000,-23.16382352,
5089485111,-24.95991581,
5090818222,-26.49670824,
5092151333,-27.0011569,
5093484444,-26.13664481,
5094817555,-24.58266483,
5096150666,-22.93754334,
5097483777,-21.55405829,
5098816888,-20.4008177,
5100150000,-19.40758722,
5101483111,-18.64941432,
5102816222,-18.03634966,
5104149333,-17.5722433,
5105482444,-17.19675389,
5106815555,-16.96591895,
5108148666,-16.84708131,
5109481777,-16.81645953,
5110814888,-16.8313332,
5112148000,-16.99428623,
5113481111,-17.18573815,
5114814222,-17.51896131,
5116147333,-17.87777261,
5117480444,-18.35455387,
5118813555,-18.92021752,
5120146666,-19.54206375,
5121479777,-20.23818882,
5122812888,-20.89558181,
5124146000,-21.5949525,
5125479111,-22.22443658,
5126812222,-22.63484071,
5128145333,-22.82827994,
5129478444,-22.82085397,
5130811555,-22.61726997,
5132144666,-22.3344861,
5133477777,-21.98434866,
5134810888,-21.57689151,
5136144000,-21.2054901,
5137477111,-20.9776038,
5138810222,-20.76967303,
5140143333,-20.68443122,
5141476444,-20.80268692,
5142809555,-20.95076172,
5144142666,-21.28479642,
5145475777,-21.83985956,
5146808888,-22.47411523,
5148142000,-23.30683535,
5149475111,-24.25897512,
5150808222,-25.12912776,
5152141333,-25.68453528,
5153474444,-25.5990425,
5154807555,-24.76250878,
5156140666,-23.51633229,
5157473777,-22.01141903,
5158806888,-20.60440353,
5160140000,-19.27248599,
5161473111,-18.07195311,
5162806222,-17.0212109,
5164139333,-16.10688836,
5165472444,-15.30952408,
5166805555,-14.60596808,
5168138666,-14.00060799,
5169471777,-13.49414125,
5170804888,-13.05089538,
5172138000,-12.68085679,
5173471111,-12.40402356,
5174804222,-12.18967383,
5176137333,-12.03048709,
5177470444,-11.8995972,
5178803555,-11.87239191,
5180136666,-11.87709852,
5181469777,-11.9472738,
5182802888,-12.08708595,
5184136000,-12.29310649,
5185469111,-12.55321743,
5186802222,-12.88027061,
5188135333,-13.28923251,
5189468444,-13.75954625,
5190801555,-14.33794383,
5192134666,-15.02643533,
5193467777,-15.81773698,
5194800888,-16.7534412,
5196134000,-17.88723959,
5197467111,-19.23997721,
5198800222,-20.91129283,
5200133333,-22.92400855,
5201466444,-25.42298837,
5202799555,-28.26406191,
5204132666,-30.29260427,
5205465777,-29.48576976,
5206798888,-26.91129838,
5208132000,-24.55218249,
5209465111,-22.66269264,
5210798222,-21.22746962,
5212131333,-20.00874684,
5213464444,-19.11138063,
5214797555,-18.40304651,
5216130666,-17.8493619,
5217463777,-17.37555957,
5218796888,-17.15138463,
5220130000,-16.99091833,
5221463111,-16.90792799,
5222796222,-16.90998166,
5224129333,-17.01249805,
5225462444,-17.19201571,
5226795555,-17.42289373,
5228128666,-17.71942405,
5229461777,-18.04576974,
5230794888,-18.36608327,
5232128000,-18.71615634,
5233461111,-18.98913547,
5234794222,-19.12928236,
5236127333,-19.33819949,
5237460444,-19.32204249,
5238793555,-19.19613909,
5240126666,-18.94359628,
5241459777,-18.57494127,
5242792888,-18.11857889,
5244126000,-17.6240644,
5245459111,-17.14931342,
5246792222,-16.69606584,
5248125333,-16.26712566,
5249458444,-15.8801416,
5250791555,-15.54959794,
5252124666,-15.27699313,
5253457777,-15.01987218,
5254790888,-14.85839086,
5256124000,-14.76108962,
5257457111,-14.70913578,
5258790222,-14.687238,
5260123333,-14.70934795,
5261456444,-14.80900773,
5262789555,-14.94942379,
5264122666,-15.14945614,
5265455777,-15.46616686,
5266788888,-15.79588839,
5268122000,-16.29658732,
5269455111,-16.83334227,
5270788222,-17.43985335,
5272121333,-18.14321619,
5273454444,-19.01808048,
5274787555,-20.06279673,
5276120666,-21.24553898,
5277453777,-22.60934968,
5278786888,-24.40917109,
5280120000,-26.57827378,
5281453111,-29.58009082,
5282786222,-33.87877238,
5284119333,-43.60947188,
5285452444,-43.61462502,
5286785555,-35.01848276,
5288118666,-30.70753347,
5289451777,-28.02694283,
5290784888,-26.11089278,
5292118000,-24.7706237,
5293451111,-23.63673982,
5294784222,-22.74596001,
5296117333,-22.0230948,
5297450444,-21.51029461,
5298783555,-21.09485501,
5300116666,-20.700417,
5301449777,-20.49377203,
5302782888,-20.32633104,
5304116000,-20.14925367,
5305449111,-20.10315549,
5306782222,-20.05917266,
5308115333,-19.84225838,
5309448444,-20.17885044,
5310781555,-20.4741271,
5312114666,-20.83272268,
5313447777,-21.37612447,
5314780888,-21.82745007,
5316114000,-22.22053649,
5317447111,-22.51492306,
5318780222,-21.39986572,
5320113333,-21.77551128,
5321446444,-22.08607317,
5322779555,-22.51521547,
5324112666,-23.04989071,
5325445777,-23.76387986,
5326778888,-24.45763887,
5328112000,-25.53148772,
5329445111,-26.9390493,
5330778222,-28.61839042,
5332111333,-29.90078977,
5333444444,-31.80520597,
5334777555,-33.54649771,
5336110666,-35.27176056,
5337443777,-32.81573115,
5338776888,-30.96090923,
5340110000,-28.90661169,
5341443111,-26.45248278,
5342776222,-25.02909205,
5344109333,-23.64834434,
5345442444,-22.3223951,
5346775555,-21.30404216,
5348108666,-20.45418677,
5349441777,-19.67489247,
5350774888,-18.95745108,
5352108000,-18.4687184,
5353441111,-17.9933234,
5354774222,-17.55921276,
5356107333,-17.31161017,
5357440444,-17.03250808,
5358773555,-16.933251,
5360106666,-16.8818055,
5361439777,-16.91229613,
5362772888,-17.05208517,
5364106000,-17.2402616,
5365439111,-17.43858907,
5366772222,-17.81231129,
5368105333,-18.30791277,
5369438444,-18.73291166,
5370771555,-19.29631224,
5372104666,-20.0959279,
5373437777,-20.97562986,
5374770888,-21.99524516,
5376104000,-23.09133266,
5377437111,-24.28884986,
5378770222,-25.46670383,
5380103333,-26.02529985,
5381436444,-26.38255026,
5382769555,-25.88540491,
5384102666,-24.94043435,
5385435777,-23.67190488,
5386768888,-22.5916993,
5388102000,-21.51126578,
5389435111,-20.59290754,
5390768222,-19.7671195,
5392101333,-19.12950684,
5393434444,-18.53606877,
5394767555,-18.07252865,
5396100666,-17.80412501,
5397433777,-17.59606054,
5398766888,-17.43903842,
5400100000,-17.41272641,
5401433111,-17.54476851,
5402766222,-17.73365283,
5404099333,-17.99899149,
5405432444,-18.46652836,
5406765555,-19.02499461,
5408098666,-19.69049767,
5409431777,-20.53442137,
5410764888,-21.53823521,
5412098000,-22.76122653,
5413431111,-24.0610622,
5414764222,-25.66424183,
5416097333,-26.89316005,
5417430444,-27.31606736,
5418763555,-26.51237232,
5420096666,-25.4989804,
5421429777,-23.58381872,
5422762888,-22.0671967,
5424096000,-20.41634766,
5425429111,-19.29052858,
5426762222,-18.15671568,
5428095333,-17.52086007,
5429428444,-17.05743677,
5430761555,-16.37779044,
5432094666,-15.85288673,
5433427777,-15.50918685,
5434760888,-15.21737007,
5436094000,-15.04830461,
5437427111,-14.95976614,
5438760222,-14.81919694,
5440093333,-14.93722267,
5441426444,-15.07107266,
5442759555,-15.27337105,
5444092666,-15.66307558,
5445425777,-16.08393403,
5446758888,-16.6913829,
5448092000,-17.28611426,
5449425111,-18.07704582,
5450758222,-18.93755029,
5452091333,-20.1575801,
5453424444,-21.58693627,
5454757555,-23.13833487,
5456090666,-24.9299233,
5457423777,-26.76981095,
5458756888,-28.20649062,
5460090000,-28.21188973,
5461423111,-26.78471439,
5462756222,-25.07455835,
5464089333,-23.4918501,
5465422444,-21.97977551,
5466755555,-20.83705493,
5468088666,-19.90703098,
5469421777,-19.19388488,
5470754888,-18.54758959,
5472088000,-18.08579405,
5473421111,-17.72188302,
5474754222,-17.47927117,
5476087333,-17.36685451,
5477420444,-17.29209268,
5478753555,-17.23414912,
5480086666,-17.50223015,
5481419777,-17.84341663,
5482752888,-18.19095437,
5484086000,-18.60910466,
5485419111,-19.18505839,
5486752222,-19.83159562,
5488085333,-20.42875881,
5489418444,-21.1624038,
5490751555,-21.97963191,
5492084666,-22.60398954,
5493417777,-23.19978337,
5494750888,-23.52788301,
5496084000,-23.45427352,
5497417111,-23.20449136,
5498750222,-22.68824292,
5500083333,-21.88194871,
5501416444,-21.3871134,
5502749555,-20.73473287,
5504082666,-20.16949525,
5505415777,-19.78714807,
5506748888,-19.36466027,
5508082000,-18.98524732,
5509415111,-18.89680382,
5510748222,-18.82007247,
5512081333,-18.80536578,
5513414444,-18.90204596,
5514747555,-19.23249127,
5516080666,-19.55081054,
5517413777,-19.98670816,
5518746888,-20.58511697,
5520080000,-21.10415345,
5521413111,-21.98758153,
5522746222,-22.84107458,
5524079333,-23.82507828,
5525412444,-24.70430454,
5526745555,-25.59948838,
5528078666,-25.25478775,
5529411777,-24.53806897,
5530744888,-24.21076856,
5532078000,-22.80644297,
5533411111,-21.76031413,
5534744222,-20.4614474,
5536077333,-19.56844832,
5537410444,-18.87194318,
5538743555,-18.05511154,
5540076666,-17.39115365,
5541409777,-16.89861273,
5542742888,-16.39624973,
5544076000,-16.06030759,
5545409111,-15.77346231,
5546742222,-15.55460139,
5548075333,-15.51618769,
5549408444,-15.44269346,
5550741555,-15.5115229,
5552074666,-15.70181307,
5553407777,-15.76489604,
5554740888,-16.12432282,
5556074000,-16.5763457,
5557407111,-17.06032618,
5558740222,-17.47484746,
5560073333,-18.24618964,
5561406444,-19.09506271,
5562739555,-19.9962203,
5564072666,-21.11163944,
5565405777,-22.17821827,
5566738888,-23.52775308,
5568072000,-24.45200012,
5569405111,-25.1633793,
5570738222,-25.11505246,
5572071333,-24.25047289,
5573404444,-23.25989828,
5574737555,-21.99620956,
5576070666,-20.81481658,
5577403777,-19.77461265,
5578736888,-18.94263865,
5580070000,-18.22402749,
5581403111,-17.68639802,
5582736222,-17.21898789,
5584069333,-16.89061508,
5585402444,-16.38818237,
5586735555,-16.40305956,
5588068666,-16.18358847,
5589401777,-16.24910321,
5590734888,-16.43061489,
5592068000,-16.60202843,
5593401111,-16.96306849,
5594734222,-17.59156457,
5596067333,-18.26662211,
5597400444,-19.09425433,
5598733555,-20.04126066,
5600066666,-21.30478616,
5601399777,-22.7494835,
5602732888,-24.56683359,
5604066000,-26.21322909,
5605399111,-27.21751108,
5606732222,-26.43130012,
5608065333,-24.61351478,
5609398444,-22.7655156,
5610731555,-21.17681548,
5612064666,-19.73367056,
5613397777,-18.41604007,
5614730888,-17.34979595,
5616064000,-16.44152933,
5617397111,-15.76339077,
5618730222,-15.11009427,
5620063333,-14.60978915,
5621396444,-14.23676826,
5622729555,-13.89989607,
5624062666,-13.66928979,
5625395777,-13.5275483,
5626728888,-13.45514444,
5628062000,-13.49909408,
5629395111,-13.55790854,
5630728222,-13.70435662,
5632061333,-13.93303687,
5633394444,-14.22719974,
5634727555,-14.65826034,
5636060666,-15.14327493,
5637393777,-15.76112907,
5638726888,-16.57488895,
5640060000,-17.48417837,
5641393111,-18.6548792,
5642726222,-19.96274072,
5644059333,-21.76966955,
5645392444,-23.820539,
5646725555,-26.95725558,
5648058666,-31.84252507,
5649391777,-36.27804168,
5650724888,-32.2020918,
5652058000,-27.4990163,
5653391111,-24.62299421,
5654724222,-22.25957926,
5656057333,-20.60380995,
5657390444,-19.15526995,
5658723555,-18.18222894,
5660056666,-17.39637992,
5661389777,-16.72996157,
5662722888,-16.18408682,
5664056000,-15.69037692,
5665389111,-15.48520539,
5666722222,-15.21162122,
5668055333,-15.17022264,
5669388444,-15.23788597,
5670721555,-15.24459653,
5672054666,-15.48601108,
5673387777,-15.74431631,
5674720888,-16.05116508,
5676054000,-16.62082708,
5677387111,-17.29350415,
5678720222,-18.17824642,
5680053333,-19.02549726,
5681386444,-20.19081556,
5682719555,-21.61375933,
5684052666,-23.36470304,
5685385777,-25.90217634,
5686718888,-29.16208644,
5688052000,-34.19816752,
5689385111,-37.27869642,
5690718222,-32.16827122,
5692051333,-27.82334141,
5693384444,-24.96617649,
5694717555,-23.02912647,
5696050666,-21.20000987,
5697383777,-19.86141844,
5698716888,-18.74722544,
5700050000,-18.02400053,
5701383111,-17.36586396,
5702716222,-16.80317224,
5704049333,-16.46303413,
5705382444,-16.07483072,
5706715555,-15.82327039,
5708048666,-15.6704053,
5709381777,-15.52774875,
5710714888,-15.58871666,
5712048000,-15.72413146,
5713381111,-15.93004284,
5714714222,-16.21674517,
5716047333,-16.53943328,
5717380444,-16.91272516,
5718713555,-17.65669821,
5720046666,-18.3585086,
5721379777,-19.4577265,
5722712888,-20.57699393,
5724046000,-21.85451052,
5725379111,-23.55080124,
5726712222,-26.28573837,
5728045333,-29.47073474,
5729378444,-35.98939848,
5730711555,-41.14696272,
5732044666,-33.82712281,
5733377777,-28.75661449,
5734710888,-25.58374764,
5736044000,-23.53324949,
5737377111,-21.92015597,
5738710222,-20.43386999,
5740043333,-19.15765477,
5741376444,-18.28533713,
5742709555,-17.42154067,
5744042666,-16.83786225,
5745375777,-16.38639712,
5746708888,-15.75972375,
5748042000,-15.45342331,
5749375111,-15.23192884,
5750708222,-14.96428925,
5752041333,-14.85861979,
5753374444,-14.8093664,
5754707555,-14.77715434,
5756040666,-14.92861595,
5757373777,-15.0556835,
5758706888,-15.31820174,
5760040000,-15.58357644,
5761373111,-15.9850329,
5762706222,-16.415206,
5764039333,-17.19515542,
5765372444,-17.85853781,
5766705555,-18.72189115,
5768038666,-19.73775409,
5769371777,-20.96931282,
5770704888,-22.34348351,
5772038000,-23.94138015,
5773371111,-25.8768628,
5774704222,-26.85655086,
5776037333,-26.47878753,
5777370444,-25.00796253,
5778703555,-23.27633466,
5780036666,-21.4909727,
5781369777,-19.96602145,
5782702888,-18.81909901,
5784036000,-17.68350727,
5785369111,-16.77690566,
5786702222,-15.98833777,
5788035333,-15.31919714,
5789368444,-14.82676181,
5790701555,-14.35518494,
5792034666,-13.98277393,
5793367777,-13.63769328,
5794700888,-13.38306127,
5796034000,-13.17218984,
5797367111,-13.07850441,
5798700222,-13.07288054,
5800033333,-12.94110413,
5801366444,-12.97406196,
5802699555,-13.152559,
5804032666,-13.29665679,
5805365777,-13.48022074,
5806698888,-13.79060732,
5808032000,-14.11942092,
